filename,latitude,longitude
199527863_7d85bd7343_71_85971448@N00.jpg,38.671304,34.839363
199527987_c36b6752da_65_85971448@N00.jpg,38.671304,34.839363
199528247_66da61f266_70_85971448@N00.jpg,38.671304,34.839363
199528593_5e0e76e802_64_85971448@N00.jpg,38.671304,34.839363
199530729_bafe6d02cc_73_85971448@N00.jpg,38.671304,34.839363
199794838_c2a1c00e03_73_85971448@N00.jpg,37.887183,27.448139
199796278_3b37b057cc_61_85971448@N00.jpg,37.87404,27.262229
199796718_ef80a4d13b_60_85971448@N00.jpg,37.845037,27.110824
199802332_27a09191e6_64_85971448@N00.jpg,37.921654,29.124755
199806297_d650c1c479_45_85971448@N00.jpg,37.872549,32.491378
200122311_69e1bf6d4a_72_18684820@N00.jpg,37.796763,-122.428207
200132082_7a49b4b77a_65_18684820@N00.jpg,37.796763,-122.428207
200150346_6705a9c76e_52_18684820@N00.jpg,37.393754,-122.078983
200157310_45817adaeb_61_18684820@N00.jpg,37.393754,-122.078983
201447596_b22107374e_74_48947971@N00.jpg,35.009752,135.736083
201606318_0c2807c504_66_18684820@N00.jpg,13.735383,100.500183
201633165_cd0e2cc539_65_18684820@N00.jpg,13.735383,100.500183
201651298_4f21bd5826_66_18684820@N00.jpg,13.735383,100.500183
201657210_e68cce9a1b_65_18684820@N00.jpg,13.735383,100.500183
202508316_91f909efd1_74_23601949@N00.jpg,43.763291,-69.30754
203318443_0fba9d92de_78_40829484@N00.jpg,50.484599,5.890045
203360313_e74db93bdd_78_85417391@N00.jpg,56.157023,10.208787
203362451_11ffc99579_72_85417391@N00.jpg,56.157023,10.208787
203369990_ce5bc48c5e_73_40829484@N00.jpg,50.484599,5.890045
203372498_c307077bc6_72_40829484@N00.jpg,50.484599,5.890045
203380906_c7f7ea7d75_64_85417391@N00.jpg,56.157023,10.208787
203382931_becf34eb9c_73_40829484@N00.jpg,50.484599,5.890045
203414504_6dce8e2783_60_40829484@N00.jpg,50.484599,5.890045
203420486_c21ed696cc_65_40829484@N00.jpg,50.484599,5.890045
203433765_e18047ec80_68_40829484@N00.jpg,50.484599,5.890045
203556116_5ccfe51938_71_40829484@N00.jpg,50.484599,5.890045
204077214_df3394ae6e_60_96155869@N00.jpg,51.522843,-0.097503
205937104_f815e40606_92_50994135@N00.jpg,55.868599,-4.290461
205953850_37fcc34cc9_59_18684820@N00.jpg,37.352036,-122.004761
206677401_8c512bf0f7_81_57253263@N00.jpg,41.791793,-70.586472
206687007_7beae5e6dd_59_57253263@N00.jpg,41.791793,-70.586472
206811821_cdaba6cb18_80_96155869@N00.jpg,51.218282,3.22586
206828863_f2f60dd4f6_90_96155869@N00.jpg,51.218282,3.22586
207015107_cb18f205d0_66_18684820@N00.jpg,37.781298,-122.424774
207028436_967c83d1b1_71_14542551@N00.jpg,48.973343,89.959659
207029327_fe3decd583_92_18684820@N00.jpg,37.781298,-122.424774
207032418_9e334a5962_68_18684820@N00.jpg,37.781298,-122.424774
207043724_733226857b_79_14542551@N00.jpg,48.973343,89.959659
207058783_4fed7a547e_91_81421684@N00.jpg,39.87916,116.437032
207058986_dfd7d6ad9a_73_81421684@N00.jpg,39.880136,116.434736
207072624_f2a0d76266_63_14542551@N00.jpg,48.973343,89.959659
207074756_a378657b87_84_81421684@N00.jpg,39.953725,116.410231
208272937_acd6a0833d_86_40829484@N00.jpg,49.608818,6.550941
208287783_ecee29445f_85_40279823@N00.jpg,37.078188,37.378234
208971772_74d9278ada_64_40279823@N00.jpg,37.160863,38.793411
209252616_2c699c99d1_77_23601949@N00.jpg,37.715747,-119.677001
209321033_92dcb3204b_64_20194767@N00.jpg,13.735299,100.499324
209376246_6a22f4a602_80_20194767@N00.jpg,9.544551,100.045623
209396738_8907d1cdbe_64_50994135@N00.jpg,55.818258,-5.134735
209415303_0f7e058f99_86_36887937@N00.jpg,28.592702,77.220553
209425611_7a44efd58c_68_36887937@N00.jpg,28.595034,77.220973
209542022_9cf365d523_77_44972214@N00.jpg,41.860356,-87.633819
209583162_5bfaa2d0a7_59_44972214@N00.jpg,41.860356,-87.633819
209583270_5a138b56f6_82_44972214@N00.jpg,41.860356,-87.633819
209596142_a75f006b1d_72_44972214@N00.jpg,41.860356,-87.633819
209625280_8eebafb764_81_41894169878@N01.jpg,40.033912,-105.24073
210493419_e5d535568a_97_25159586@N00.jpg,37.783316,-122.403659
211682093_66e3ac0796_93_41894197861@N01.jpg,34.065174,-5.000152
212281180_eea8432bf2_92_18684820@N00.jpg,37.781298,-122.424774
212282384_0197cde807_83_18684820@N00.jpg,37.781298,-122.424774
212283623_a8f086d248_72_18684820@N00.jpg,37.781298,-122.424774
215004503_0f00559d3c_64_41894197861@N01.jpg,31.624444,-8.002166
215915448_ae93e0bde3_95_20194767@N00.jpg,9.376241,99.94091
215949553_7254bad20f_93_20194767@N00.jpg,13.735299,100.499324
215950062_e1d745088d_89_20194767@N00.jpg,13.735299,100.499324
216548983_a3eddb2676_92_90833046@N00.jpg,60.377302,6.720371
216559937_9f0431978d_79_90833046@N00.jpg,60.377302,6.720371
216575529_a69f907165_82_41894169878@N01.jpg,40.01529,-105.256104
217552984_53e8b16fed_71_84498284@N00.jpg,41.888237,12.484288
217716345_b00abbacf8_63_63163416@N00.jpg,36.85387,28.265504
217720482_cb17dffd7c_86_63163416@N00.jpg,36.85387,28.265504
217726612_48fdd833cd_57_63163416@N00.jpg,36.85387,28.265504
217794663_d021aa874e_43_50994135@N00.jpg,55.836963,-4.475426
217950393_07f9f328c9_83_97522422@N00.jpg,34.048392,-4.994659
218549139_b11e73ec8f_64_25159586@N00.jpg,35.316745,139.535723
218660500_f9555dc18c_89_84498284@N00.jpg,41.884619,12.479889
218915561_5f9f7aa0d2_67_25159586@N00.jpg,35.660408,139.729239
219346161_f39fc945ef_59_97522422@N00.jpg,34.048392,-4.994659
219419138_65789972f8_60_97522422@N00.jpg,37.390618,-5.986175
219433381_8241d768c8_79_97522422@N00.jpg,37.390618,-5.986175
219448158_7cabaeb085_52_97522422@N00.jpg,37.027773,-8.918838
219471810_5b289ac6bd_75_97522422@N00.jpg,38.571639,-7.910242
219473099_a1ce775855_75_97522422@N00.jpg,38.571639,-7.910242
219476609_1f217aef4c_89_97522422@N00.jpg,38.608285,-7.932128
219603103_9ed70b5c08_81_82927779@N00.jpg,13.752432,100.487415
219687801_ab67a8f5ca_70_88483799@N00.jpg,37.15156,-76.582088
219701030_078cb79db4_57_88483799@N00.jpg,37.15156,-76.582088
219746086_6acbf8a5fe_77_88483799@N00.jpg,37.15156,-76.582088
219747702_cdd6619915_62_88483799@N00.jpg,37.15156,-76.582088
219856380_2a6e77dd3e_70_67879480@N00.jpg,55.749723,37.624998
219858712_6077ca65fb_75_67879480@N00.jpg,55.749723,37.624998
219898919_220c455b81_78_82927779@N00.jpg,-34.39919,21.326351
220370411_4858003563_87_73293249@N00.jpg,46.522734,6.632744
221063300_5c36bfd02b_76_83794921@N00.jpg,43.1075,-79.072036
221067713_42e08f1360_61_83794921@N00.jpg,43.1075,-79.072036
222234584_644707585e_75_50994135@N00.jpg,55.832047,-4.473752
222304519_610babac7c_71_73293249@N00.jpg,46.199279,7.075465
222340717_906d5c4a48_76_73293249@N00.jpg,46.199279,7.075465
222341691_0fec9bd818_81_73293249@N00.jpg,46.199279,7.075465
222676259_4a2b80105e_87_91728102@N00.jpg,31.240306,121.486129
223034433_453c483c15_60_82927779@N00.jpg,31.238095,121.486473
223047309_5fb9b8cf18_80_82927779@N00.jpg,31.238095,121.486473
223050902_e41c4e4d3c_60_82927779@N00.jpg,31.238095,121.486473
223105519_7a0434ee4f_62_73293249@N00.jpg,45.995832,7.342446
223135885_c58b8e27ed_87_56186870@N00.jpg,62.577859,11.392028
223480237_aed4e273a8_62_73293249@N00.jpg,46.002618,7.326676
223847473_1096223854_98_50994135@N00.jpg,55.790014,-4.536495
223926041_ea1d744041_94_73293249@N00.jpg,46.032729,7.307592
223933653_f3f23609a5_93_40829484@N00.jpg,40.731909,-74.010086
223993413_aad528d393_62_69212252@N00.jpg,48.873973,2.293825
224260045_431e8a656e_72_73293249@N00.jpg,46.050615,7.183459
224678347_9770ec6c46_90_83039477@N00.jpg,23.623136,32.780456
224678511_036523375f_63_83039477@N00.jpg,23.623136,32.780456
224684739_65efc4ea07_74_83039477@N00.jpg,24.547123,32.958984
224685543_40f3f3ab9a_90_83039477@N00.jpg,24.547123,32.958984
224689507_9a79541652_90_83039477@N00.jpg,25.809781,32.607421
224695491_dbae968598_94_83039477@N00.jpg,25.809781,32.607421
224699005_dd9f92eb9a_72_83039477@N00.jpg,27.337614,33.826904
225391990_b58f194986_63_43935788@N00.jpg,25.729318,-80.248517
225738663_66f272076e_88_70484005@N00.jpg,41.746157,-73.932248
225818309_6337809ecc_95_18684820@N00.jpg,3.15997,101.709194
225828659_f616555d96_65_18684820@N00.jpg,3.15997,101.709194
225829998_0af6b8cbef_86_18684820@N00.jpg,3.15997,101.709194
225981131_3f3f2f0ff5_81_18684820@N00.jpg,3.15997,101.709194
226297550_dc8a399209_71_69212252@N00.jpg,-19.570789,-65.750684
226581688_4fa967a103_85_78225438@N00.jpg,38.891099,-77.047762
226631276_fffdc6b372_66_83039477@N00.jpg,28.553163,-81.416931
226638894_1adf1a354d_91_83039477@N00.jpg,25.935817,-80.337524
226792156_62969afc45_77_18684820@N00.jpg,3.15997,101.709194
226988259_3817f4dcdb_96_18684820@N00.jpg,3.15997,101.709194
226994106_d9dddbf0e3_86_18684820@N00.jpg,3.15997,101.709194
227545156_0fed163283_73_36887937@N00.jpg,13.011787,77.551152
227569033_4e625d93c3_74_48637819@N00.jpg,34.147612,77.571716
227748905_062b192640_63_88895879@N00.jpg,51.556582,-0.153808
227817748_9ab448629e_78_88895879@N00.jpg,51.556582,-0.153808
227849281_c7d1e6c72c_79_88895879@N00.jpg,51.556582,-0.153808
227971154_bee07fe5ca_63_18684820@N00.jpg,3.162455,101.686706
228148462_0149f1d055_61_27274415@N00.jpg,38.576588,-121.493731
228150696_b8c6bb601b_74_27274415@N00.jpg,38.576588,-121.493731
228563008_aa5e543c44_80_36887937@N00.jpg,12.941802,77.567884
228577160_70baefeeec_71_41894197861@N01.jpg,31.043521,-9.676208
228850873_0545142eed_73_55085284@N00.jpg,48.859068,2.343177
228863764_fb245c2576_94_55085284@N00.jpg,48.859068,2.343177
228909896_02464233a2_65_55085284@N00.jpg,48.859068,2.343177
228921183_dd74aa514f_61_55085284@N00.jpg,48.859068,2.343177
229784262_bdd796c1b3_95_55085284@N00.jpg,48.859068,2.343177
230287889_35c49503a4_84_40829484@N00.jpg,40.856798,-73.874816
230288671_353b5e8818_72_40829484@N00.jpg,40.856798,-73.874816
230313836_5939192c5f_81_40829484@N00.jpg,40.74872,-73.986053
230314514_8576ef678e_66_40829484@N00.jpg,40.74872,-73.986053
230349449_6c4c137bfd_58_73293249@N00.jpg,46.041714,7.318256
230395946_e770929544_89_50994135@N00.jpg,55.780434,-5.104522
230659931_49e5f50664_95_16836474@N00.jpg,23.13073,-82.379264
231068772_1acbfb9b54_91_96155869@N00.jpg,49.750218,13.373794
231548757_1255a79ddd_81_55085284@N00.jpg,41.890393,12.49197
231549393_9a09043acc_81_55085284@N00.jpg,41.890393,12.49197
231681284_f16f724cd6_81_56945335@N00.jpg,-33.80939,18.924636
231684287_aff6d170ca_93_32367657@N00.jpg,-17.922555,13.859147
231831541_38b0538166_79_16836474@N00.jpg,8.625745,-77.34641
231864523_d3b9586bfb_85_16836474@N00.jpg,8.625745,-77.34641
231903216_66813fce66_88_55085284@N00.jpg,41.890393,12.49197
232610378_b145f4e033_80_14542551@N00.jpg,40.261188,116.074676
232614710_f81d7e73dc_97_14542551@N00.jpg,39.903139,116.422301
232651201_3ad49f032e_83_14542551@N00.jpg,34.800695,114.356174
232837707_29551dad12_81_40829484@N00.jpg,39.919216,-75.145111
232911101_e22379d1e6_81_63163416@N00.jpg,36.85387,28.265504
232936533_dabfbc7cd8_88_63163416@N00.jpg,36.85387,28.265504
233086532_eb2f9c59aa_97_50994135@N00.jpg,41.883572,-87.621889
233199619_e6363d0b50_94_36887937@N00.jpg,41.383252,2.176491
233200383_ccacba74e6_95_36887937@N00.jpg,41.383627,2.176119
233644773_e2caabe0bc_83_83794921@N00.jpg,47.059013,8.307037
234076174_e97c055bcc_83_57253263@N00.jpg,42.703679,-71.130101
234209048_a289f0f66d_85_73293249@N00.jpg,46.138316,7.57388
234270041_a4787189dd_82_50994135@N00.jpg,41.994137,-87.812004
234333488_744cb7ae38_91_73293249@N00.jpg,46.138316,7.57388
234460712_26610989ef_91_20871343@N00.jpg,40.825752,-74.10819
234783624_86a205ca63_96_73293249@N00.jpg,46.042806,7.338406
234791016_cbdfb51ba1_92_73293249@N00.jpg,46.042806,7.338406
234795046_8b783e6563_91_73293249@N00.jpg,46.042806,7.338406
235419360_93d534a2f5_94_82927779@N00.jpg,-33.950472,18.474913
235966050_584677dcdb_95_82927779@N00.jpg,-33.973511,18.469622
235973586_9169f6ad32_81_82927779@N00.jpg,-33.973511,18.469622
235981461_e4e633d8aa_80_82927779@N00.jpg,-33.973511,18.469622
236092953_a8c26eb7a1_88_79954435@N00.jpg,37.814123,-119.528503
236099783_4a3be97835_85_79954435@N00.jpg,37.814123,-119.528503
236100670_aea8896275_89_79954435@N00.jpg,37.814123,-119.528503
236100705_740713878c_98_79954435@N00.jpg,37.814123,-119.528503
236124895_2db9c8c623_96_79954435@N00.jpg,43.105267,-124.434564
236124993_c02c4b4418_86_79954435@N00.jpg,43.105267,-124.434564
236131661_6baede971f_97_79954435@N00.jpg,40.274287,-123.850936
236303536_53fd5d3d53_95_40829484@N00.jpg,51.121411,2.622985
237094601_17eb5323aa_79_40425693@N00.jpg,37.392936,-5.992698
237534282_314299a83e_95_82981539@N00.jpg,37.567031,126.980667
237534811_baaa86ac76_89_82981539@N00.jpg,37.567031,126.980667
237535386_c5f13037d2_95_82981539@N00.jpg,37.567031,126.980667
238959570_6cfcdc0f52_93_70323761@N00.jpg,39.097428,-84.5072
239537996_5341181b89_79_70323761@N00.jpg,39.097428,-84.5072
239674532_db51f5d860_97_48637819@N00.jpg,33.139851,78.129272
240600390_9e156e3889_86_50994135@N00.jpg,56.927835,-7.534046
240622093_6ec9843d59_82_30571787@N00.jpg,45.180577,9.140689
240623218_4305b7c86f_90_30571787@N00.jpg,45.180577,9.140689
240624487_0aee559cd5_79_30571787@N00.jpg,45.180577,9.140689
240927245_ee64c3903a_83_50994135@N00.jpg,57.002606,-7.422809
241797522_a2c7427658_82_73293249@N00.jpg,46.006873,7.279987
241840147_d42ffe7454_82_73293249@N00.jpg,46.006873,7.279987
241871314_da124b8144_91_74806935@N00.jpg,41.591639,-82.705136
241902142_490d9342bc_84_82981539@N00.jpg,36.746999,139.617004
241908178_6ec3ec5187_88_82981539@N00.jpg,35.316245,139.540786
241911789_4c33c700f1_91_82981539@N00.jpg,34.394728,132.453575
241911900_fe2a32511b_85_82981539@N00.jpg,34.394728,132.453575
241918266_87b67ececf_79_82981539@N00.jpg,34.288566,132.320365
241921396_742fe1f0fd_90_82981539@N00.jpg,35.012283,135.749473
242030412_c264aba8ee_89_74806935@N00.jpg,41.593661,-82.709933
242234791_a53ad989fb_84_74806935@N00.jpg,42.300594,-83.233848
242243818_ab2516b74d_85_74806935@N00.jpg,42.300594,-83.233848
242396364_6941c47678_86_91728102@N00.jpg,31.23971,121.486043
243444851_f71dc78503_83_40829484@N00.jpg,51.518998,-0.131835
243466839_393944d5e2_88_40829484@N00.jpg,51.518998,-0.131835
243624793_40b1adf4d7_83_40829484@N00.jpg,51.518998,-0.131835
243644504_a13149b567_81_40829484@N00.jpg,51.518998,-0.131835
244035501_3708124424_87_40829484@N00.jpg,40.774886,-73.972513
244383114_9d86be522e_91_40829484@N00.jpg,40.747305,-74.035384
244563496_1439c608d0_90_40829484@N00.jpg,40.706018,-74.00176
244571324_a13f911215_97_40829484@N00.jpg,40.706018,-74.00176
244667527_c7586ea2b9_89_77235581@N00.jpg,58.202872,-6.379451
244685754_fa9cd577a8_94_77235581@N00.jpg,58.313501,-6.739253
244687585_a1129f5f8a_80_77235581@N00.jpg,58.18989,-6.350097
244979958_94606ddf2e_86_41894169878@N01.jpg,41.451408,-96.491859
245449689_564d7887db_93_77235581@N00.jpg,58.202872,-6.379451
245557524_df1bab48d1_87_77235581@N00.jpg,58.202872,-6.379451
246843099_c293371aaf_95_70323761@N00.jpg,40.781955,-73.972223
246883155_96c13254f2_96_77235581@N00.jpg,58.202872,-6.379451
246888441_63ed315af3_92_77235581@N00.jpg,58.202872,-6.379451
246948452_d81a20cf55_85_82927779@N00.jpg,39.911369,116.391233
246990526_31af1d6802_94_82927779@N00.jpg,39.881513,116.406722
247014491_578751c1d1_79_82927779@N00.jpg,39.877094,116.407841
247024863_42eec50d76_91_82927779@N00.jpg,39.93935,116.391841
247114082_803e9a566f_98_41894169878@N01.jpg,41.292177,-96.100684
247343249_52f63976e0_86_18684820@N00.jpg,13.800772,100.551853
247392561_b5d625a8f1_98_18684820@N00.jpg,13.800772,100.551853
247705387_80a84ec97e_80_73293249@N00.jpg,46.050615,7.183459
247740239_8eb0f66fb4_87_73293249@N00.jpg,46.050615,7.183459
247815805_df4b6c1f1f_91_82927779@N00.jpg,-32.840197,17.862027
248331722_0585313310_80_77235581@N00.jpg,57.987083,-6.755733
248333250_1e32208126_83_77235581@N00.jpg,57.889991,-6.80397
248340525_2d7e7de143_79_77235581@N00.jpg,58.206015,-6.381983
248345692_9235d65429_81_77235581@N00.jpg,58.202872,-6.379451
248352126_d67539938a_90_77235581@N00.jpg,58.398451,-6.498413
248369077_6b71edbe5d_91_50994135@N00.jpg,55.852577,-5.129413
248369340_4bc9ad59d7_96_50994135@N00.jpg,55.791341,-5.041351
250616879_f6db5ba70f_79_69212252@N00.jpg,41.939621,-87.639763
251444561_200441e41b_104_50994135@N00.jpg,55.847385,-4.424142
251575277_db1a98076e_96_50994135@N00.jpg,55.846018,-4.428477
251593538_30b0b981a6_114_36887937@N00.jpg,41.403422,2.173802
251769194_f3d9a0c9a9_100_36093984@N00.jpg,38.736577,-109.499788
253009776_17a6f34c9f_84_36093984@N00.jpg,37.682733,-122.443313
253013198_0869efe061_109_36093984@N00.jpg,37.682733,-122.443313
253669843_4309c7351b_113_32367657@N00.jpg,49.069183,10.319444
253671255_b0bb5ec494_92_23601949@N00.jpg,35.803039,-75.542399
253676472_ba46fc27fc_81_23601949@N00.jpg,35.303007,-75.513753
254459078_2775bae2c3_98_32367657@N00.jpg,47.468258,11.12108
254505106_ba96558469_115_32367657@N00.jpg,48.578183,13.470069
254511671_0b3096b467_88_90833046@N00.jpg,44.945239,-93.097329
254513447_afaa81653c_115_90833046@N00.jpg,44.945239,-93.097329
254667590_0e47ee8040_115_90833046@N00.jpg,44.945239,-93.097329
254683249_db4d8ed592_110_73293249@N00.jpg,46.009809,7.231385
254704683_01af66fb02_97_40279823@N00.jpg,50.919809,-2.937126
254704979_0b5bd13127_115_40279823@N00.jpg,50.919809,-2.937126
254719194_273ce9fc3d_97_79267922@N00.jpg,39.94133,116.383666
254731459_a4d6501db6_105_79267922@N00.jpg,39.94133,116.383666
254771337_2e9211fab4_79_79267922@N00.jpg,39.94133,116.383666
254994149_844b89545b_115_79267922@N00.jpg,39.94133,116.383666
255056111_c0f44247b7_105_79267922@N00.jpg,39.94133,116.383666
255122047_2316ee5900_119_79267922@N00.jpg,39.94133,116.383666
255190768_a1897bb837_102_79267922@N00.jpg,39.94133,116.383666
255193932_236d07c8cb_84_79267922@N00.jpg,39.94133,116.383666
255204951_b039c58e98_115_43935788@N00.jpg,25.678275,-80.27019
255231316_950ef27f22_95_79267922@N00.jpg,39.94133,116.383666
255288935_f24df89722_103_79267922@N00.jpg,39.94133,116.383666
255311575_48a38c856b_93_36093984@N00.jpg,41.384907,2.177052
255543136_6c73fe47ae_109_73091266@N00.jpg,-24.657626,25.906963
256519587_c1c0dcf030_91_36093984@N00.jpg,47.236354,16.628494
256555763_fdd24b7b40_104_36093984@N00.jpg,47.258728,16.929244
256718877_67e9b4f39b_83_50994135@N00.jpg,55.939298,-4.766693
256791270_59fb19c02b_103_55085284@N00.jpg,40.851215,14.241027
256792231_9811830c15_119_55085284@N00.jpg,40.851215,14.241027
256875153_b1892b72fe_87_55085284@N00.jpg,42.652268,18.079891
256882055_627234a4c8_98_90833046@N00.jpg,44.916217,-93.214037
256884676_2d4c71fc90_80_90833046@N00.jpg,44.94855,-93.202686
256993506_1e014f2094_119_26519935@N00.jpg,9.538203,100.072746
256993899_ae46ddc511_118_26519935@N00.jpg,9.538203,100.072746
257026858_defeac8909_92_26519935@N00.jpg,13.74989,100.494861
257051385_9c98a4c1e8_97_26519935@N00.jpg,36.060756,120.328445
257058084_300ab83ed7_121_26519935@N00.jpg,22.465609,114.236955
257067529_4918662fb9_108_26519935@N00.jpg,22.343089,114.173183
257070012_8417c605b9_94_26519935@N00.jpg,22.343089,114.173183
257071520_f2a757875f_113_26519935@N00.jpg,22.343089,114.173183
257076208_e5de62cc01_94_26519935@N00.jpg,22.378571,114.236354
257077427_16b650fd33_112_26519935@N00.jpg,22.378571,114.236354
257078011_49363dd3f7_81_26519935@N00.jpg,22.378571,114.236354
257078399_0bb17c80d4_114_26519935@N00.jpg,22.378571,114.236354
257085114_260d4f7008_112_26519935@N00.jpg,22.493526,114.04787
257087349_9d4cabec56_112_26519935@N00.jpg,22.493526,114.04787
257096067_fb518c570a_115_26519935@N00.jpg,1.325021,103.823719
257101205_9647bf8fbb_108_26519935@N00.jpg,22.310061,114.252147
257153262_a8d9a955a6_99_26519935@N00.jpg,40.748557,14.47689
257175054_d80090a6cb_104_41336221@N00.jpg,40.371528,49.851064
257175807_b63cf1baee_84_41336221@N00.jpg,40.371266,49.840421
257178005_eb5d576fab_85_26519935@N00.jpg,41.898699,12.481498
257179560_9e099d44ac_88_26519935@N00.jpg,41.898699,12.481498
257185393_b7a0a3918d_97_26519935@N00.jpg,41.898699,12.481498
257188809_2a77cdc664_112_26519935@N00.jpg,41.898699,12.481498
257240730_1f0385dec4_95_18684820@N00.jpg,13.735383,100.500183
257440998_c7264dda3a_86_26519935@N00.jpg,48.860818,2.29391
257460462_aacdfe8b7f_116_26519935@N00.jpg,47.874619,6.784057
257602406_355013c44f_87_40829484@N00.jpg,42.345001,-71.063024
257704192_7cc27c25ae_93_77235581@N00.jpg,57.994908,-6.866798
257821839_6f34b838f8_84_50994135@N00.jpg,55.834686,-4.480533
258114292_997e2ef2bf_99_26519935@N00.jpg,47.823759,6.841392
258147176_e0af10e624_120_26519935@N00.jpg,30.663386,104.060869
258150310_8a64c0e8e5_101_26519935@N00.jpg,1.249853,103.82698
258175488_56e0a77151_120_26519935@N00.jpg,1.405164,103.965167
258178803_bb312b5b0e_98_26519935@N00.jpg,1.405164,103.965167
258180274_0e064dfdd9_92_26519935@N00.jpg,1.328454,103.73497
258180468_1e47cd528e_67_26519935@N00.jpg,1.328454,103.73497
258187822_c64d7cc548_116_26519935@N00.jpg,42.015631,128.047885
258209727_eb39e94b09_92_26519935@N00.jpg,34.681075,135.827579
258211385_4d053c1222_116_26519935@N00.jpg,34.681075,135.827579
258211965_f20acee03a_109_26519935@N00.jpg,34.681075,135.827579
258228729_baebc18de7_112_26519935@N00.jpg,35.001597,135.75634
258230664_ad9759b634_79_26519935@N00.jpg,35.001597,135.75634
258233550_c842ed614b_113_26519935@N00.jpg,35.001597,135.75634
258243662_ae502bd8f3_95_26519935@N00.jpg,38.369184,141.069602
258262335_399e73f18e_93_26519935@N00.jpg,36.328817,139.452896
258278531_8d61408e4b_108_26519935@N00.jpg,35.449133,139.641895
258294439_190aff8a3e_117_26519935@N00.jpg,35.680585,139.75708
258294706_f0eca64cc1_81_26519935@N00.jpg,35.680585,139.75708
258312596_16b2c35bc0_117_26519935@N00.jpg,26.063028,119.473657
258319087_4f3a348235_109_26519935@N00.jpg,30.250466,120.1373
258322852_15fc18f907_80_26519935@N00.jpg,30.250466,120.1373
258324933_26a6e2354f_79_26519935@N00.jpg,30.250466,120.1373
258336246_35b404e80a_96_26519935@N00.jpg,26.214283,116.934099
258352718_90f62d1d52_112_26519935@N00.jpg,31.303635,120.610399
258371602_b2c7ba5c70_113_26519935@N00.jpg,26.214283,116.934099
258395282_4ba36c8a88_58_26519935@N00.jpg,2.861092,104.150991
258398208_1e88bce83e_96_26519935@N00.jpg,2.820115,104.148588
258409574_25b6f009f1_88_26519935@N00.jpg,1.343298,103.821573
258543646_f6f1dc31ea_79_26519935@N00.jpg,30.663386,104.060869
258545107_8a74858ee7_103_26519935@N00.jpg,30.931237,104.262056
258547410_49fb2f5a7f_117_26519935@N00.jpg,31.004906,103.605794
258548532_fa29c81fcc_91_26519935@N00.jpg,30.663386,104.060869
258549051_b0ebeaa5f9_89_26519935@N00.jpg,30.663386,104.060869
258553389_2dd3e7f6a8_117_26519935@N00.jpg,30.931237,104.262056
258554251_771177d0e3_118_26519935@N00.jpg,30.931237,104.262056
258557980_810886e7f5_119_26519935@N00.jpg,31.004906,103.605794
258567449_5edf3de154_118_26519935@N00.jpg,29.523355,103.334913
258570071_65e585377e_106_26519935@N00.jpg,32.736317,103.831186
258651765_c7d816addc_106_26519935@N00.jpg,33.219733,103.91015
258737651_a16c694870_117_26519935@N00.jpg,33.162558,103.880453
258738822_732859f961_82_26519935@N00.jpg,33.162558,103.880453
258744703_ba6e81b4e7_92_26519935@N00.jpg,33.069678,103.857965
258910068_2e6cde75cc_104_36093984@N00.jpg,47.315319,18.783531
258914017_d44284d695_102_36093984@N00.jpg,47.097941,17.912864
259107554_972eac0255_45_50994135@N00.jpg,55.846018,-4.428477
259420071_436696c584_105_67879480@N00.jpg,56.02218,39.976501
259736489_d389231b31_103_36093984@N00.jpg,43.074875,-89.38425
259753942_91fa04f9dd_107_77235581@N00.jpg,57.98772,-6.831779
259887965_26896fe5ba_122_26519935@N00.jpg,24.447696,118.067235
259891320_632adfe5f0_110_26519935@N00.jpg,24.441679,118.110322
259893027_0541bf8636_112_26519935@N00.jpg,24.441679,118.110322
259893195_ca9571258a_111_26519935@N00.jpg,24.441679,118.110322
259894864_1d96332820_83_26519935@N00.jpg,24.441679,118.110322
259896941_840bb20c09_114_26519935@N00.jpg,24.441679,118.110322
260651931_22a7eedff0_97_26519935@N00.jpg,1.446436,103.724498
260652188_527c0e2011_95_26519935@N00.jpg,1.446436,103.724498
260653368_ddc2b0dbaa_110_26519935@N00.jpg,1.446436,103.724498
260660602_b1a4e60f4d_105_26519935@N00.jpg,26.096563,119.288091
260661189_609d6f55a1_82_26519935@N00.jpg,26.052464,119.278221
260662920_5f7bbf5677_79_26519935@N00.jpg,26.06696,119.315986
260680200_466f1ebcc4_109_26519935@N00.jpg,47.882276,6.779594
260683472_b93ae2a37b_110_26519935@N00.jpg,47.882276,6.779594
260687452_2aa9a32688_96_26519935@N00.jpg,13.74989,100.494861
260692273_eb9d887eb2_114_26519935@N00.jpg,13.74989,100.494861
260755847_b256d278c0_112_77235581@N00.jpg,58.206546,-6.397154
261517384_292417efcc_117_60558526@N00.jpg,34.954337,137.162418
262146399_1f4af77d7a_110_77235581@N00.jpg,58.18342,-6.593513
262653598_490dd2382d_70_18684820@N00.jpg,37.33281,-121.898825
262745363_f8f1962227_90_35468147630@N01.jpg,42.36246,-71.084353
262745523_30ffd673fc_86_35468147630@N01.jpg,42.36246,-71.084353
263058974_16748edba3_77_30571787@N00.jpg,44.908778,8.61371
263160217_c2338ab2a0_82_24311489@N00.jpg,41.883237,-87.652251
263338556_b89f064da9_99_44067110@N00.jpg,51.446386,-0.966147
